Avg_syn_flag,Avg_urg_flag,Avg_fin_flag,Avg_ack_flag,Avg_psh_flag,Avg_rst_flag,Avg_DNS_pkt,Avg_TCP_pkt,Avg_UDP_pkt,Avg_ICMP_pkt,Duration_window_flow,Avg_delta_time,Min_delta_time,Max_delta_time,StDev_delta_time,Avg_pkts_lenght,Min_pkts_lenght,Max_pkts_lenght,StDev_pkts_lenght,Avg_small_payload_pkt,Avg_payload,Min_payload,Max_payload,StDev_payload,Avg_DNS_over_TCP,Label 
0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.0,12.870566,1.2870566,7.5e-05,4.608218,1.8430431087795698,183.1,110.0,341.0,89.91533054305404,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3,0.0,0.0,0.1,0.1,0.0,0.3,0.5,0.5,0.0,2.355890,0.235589,0.000217,1.428963,0.4556252927779885,162.3,54.0,571.0,165.25270211272056,0.4,51.7,0.0,517.0,231.20942887347826,0.0,0.0
0.1,0.0,0.0,0.3,0.6,0.0,0.0,1.0,0.0,0.0,0.165505,0.0165505,1.3e-05,0.145896,0.04807182431037726,268.6,54.0,920.0,290.6480116337744,0.4,213.4,0.0,866.0,291.6006401456165,0.0,0.0
0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.084648,0.0084648,9e-06,0.065275,0.021772888628980767,106.2,54.0,266.0,74.64850969711318,0.6,51.0,0.0,212.0,75.45859791965393,0.0,0.0
0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.2,0.8,0.0,5.054522,0.5054522,0.000115,2.30336,0.7397382010627326,195.4,55.0,665.0,181.76676141570977,0.2,0.1,0.0,1.0,0.7071067811865476,0.1,0.0
0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.4,0.6,0.0,3.433317,0.3433317,0.040088,1.200853,0.3802764130313633,115.5,54.0,167.0,46.507466545109125,0.3,6.9,0.0,38.0,20.12254125767088,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.340857,0.6340857,0.0002,4.035441,1.3012264000059712,274.3,145.0,374.0,93.82021814797349,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.152223,0.2152223,0.000184,1.338977,0.4229311339930073,194.1,132.0,361.0,81.10548686741237,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.814094,0.7814094,0.000219,5.314751,1.728280643598212,225.0,112.0,361.0,102.14260184228279,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.4,0.6,0.0,2.813841,0.2813841,0.000188,1.200998,0.41212081007757906,159.2,54.0,379.0,119.94424630728321,0.4,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.0,0.2,0.1,0.0,0.0,0.1,0.5,0.5,0.0,0.373136,0.0373136,7.3e-05,0.137965,0.051773030481880984,141.5,54.0,379.0,124.92242037004851,0.5,0.0,0.0,0.0,0.0,0.0,0.0
0.3,0.0,0.0,0.4,0.3,0.0,0.0,1.0,0.0,0.0,0.332975,0.0332975,5e-05,0.161684,0.06129283800081739,154.4,54.0,555.0,169.70903203882685,0.7,96.8,0.0,501.0,171.87773432168447,0.0,0.0
0.0,0.0,0.0,0.9,0.1,0.0,0.0,1.0,0.0,0.0,0.001369,0.0001369,2e-06,0.000563,0.0002210534123489414,791.0,54.0,1506.0,754.3893777972576,0.4,737.0,0.0,1452.0,754.3893777972576,0.0,0.0
0.1,0.0,0.0,0.7,0.2,0.0,0.0,1.0,0.0,0.0,0.000130,1.3e-05,1e-06,0.00012,3.958570168353439e-05,807.2,54.0,1506.0,738.1027932025006,0.3,752.0,0.0,1452.0,739.450246241535,0.0,0.0
0.0,0.0,0.0,0.2,0.8,0.0,0.0,1.0,0.0,0.0,0.004806,0.0004806,5e-06,0.002192,0.0006708546787494293,300.0,54.0,1071.0,338.0660684935219,0.2,246.0,0.0,1017.0,338.0660684935219,0.0,0.0
0.0,0.0,0.1,0.8,0.1,0.0,0.0,1.0,0.0,0.0,0.203603,0.0203603,2e-06,0.197369,0.06555310227424617,791.4,54.0,1506.0,754.0209546159841,0.4,737.4,0.0,1452.0,754.0209546159841,0.0,0.0
0.0,0.0,0.0,0.6,0.4,0.0,0.0,1.0,0.0,0.0,0.000187,1.87e-05,1e-06,6.5e-05,2.421145275369581e-05,78.0,54.0,123.0,31.559467676119,0.6,24.0,0.0,69.0,31.559467676119,0.0,0.0
0.0,0.0,0.0,0.3,0.7,0.0,0.0,1.0,0.0,0.0,0.001898,0.0001898,8e-06,0.000803,0.0002492907160547924,270.9,54.0,1494.0,446.67996248868036,0.2,216.9,0.0,1440.0,446.67996248868036,0.0,0.0
0.0,0.0,0.1,0.3,0.6,0.0,0.0,1.0,0.0,0.0,0.012183,0.0012183,5e-06,0.006181,0.0024361206866655846,181.3,54.0,937.0,270.3532873852286,0.4,127.3,0.0,883.0,270.3532873852286,0.0,0.0
0.0,0.0,0.0,0.7,0.3,0.0,0.0,1.0,0.0,0.0,0.247512,0.0247512,2e-06,0.202049,0.06697818388288831,270.9,54.0,1494.0,452.69132235258644,0.6,215.7,0.0,1440.0,453.31030578769474,0.0,0.0
0.0,0.0,0.0,0.8,0.2,0.0,0.0,1.0,0.0,0.0,0.000152,1.52e-05,1e-06,7.2e-05,2.6006943517282287e-05,93.5,54.0,380.0,102.97491603945755,0.8,39.5,0.0,326.0,102.97491603945755,0.0,0.0
0.0,0.0,0.0,0.2,0.5,0.0,0.1,0.7,0.3,0.0,0.620784,0.0620784,5.7e-05,0.305483,0.10819044120554273,507.3,54.0,1494.0,584.0549917031215,0.1,424.7,0.0,1440.0,647.8911210704348,0.02,0.0
0.0,0.0,0.1,0.3,0.6,0.0,0.0,1.0,0.0,0.0,0.047179,0.0047179,2e-06,0.038405,0.012716684762984065,330.9,54.0,1486.0,480.63949299055963,0.4,274.5,0.0,1432.0,482.13351078536556,0.0,0.0
0.0,0.0,0.0,0.7,0.3,0.0,0.0,1.0,0.0,0.0,0.000702,7.02e-05,1e-06,0.000502,0.00016198533884274836,233.5,54.0,1506.0,453.1772402836567,0.6,177.1,0.0,1452.0,454.18998716885477,0.0,0.0
0.0,0.0,0.0,0.6,0.2,0.0,0.0,0.8,0.2,0.0,0.004659,0.0004659,1e-06,0.004365,0.001443730584285032,258.7,54.0,1506.0,447.9647927633996,0.5,159.8,0.0,1452.0,507.4039669871391,0.0,0.0
0.0,0.0,0.1,0.6,0.3,0.0,0.0,1.0,0.0,0.0,0.365398,0.0365398,1.8e-05,0.303071,0.0994042045813176,293.7,54.0,1506.0,496.6818901470034,0.7,231.7,0.0,1452.0,500.7581030575319,0.0,0.0
0.0,0.0,0.0,0.6,0.3,0.0,0.0,0.9,0.1,0.0,1.363280,0.136328,2e-06,1.360901,0.45353509183003443,381.1,54.0,1506.0,596.5151483593877,0.5,315.6,0.0,1452.0,628.2061763465877,0.0,0.0
0.0,0.0,0.0,0.9,0.1,0.0,0.0,1.0,0.0,0.0,0.000296,2.96e-05,5e-06,0.000207,6.669228674375404e-05,1430.9,863.0,1494.0,199.53972035662474,0.0,1376.9,809.0,1440.0,199.53972035662474,0.0,0.0
0.0,0.0,0.0,0.8,0.1,0.0,0.0,0.9,0.1,0.0,0.235480,0.023548,4e-06,0.182944,0.06127966068588972,1142.0,54.0,1494.0,581.113108133386,0.1,1062.4,0.0,1440.0,532.6929488718409,0.0,0.0
0.0,0.0,0.0,0.9,0.1,0.0,0.0,1.0,0.0,0.0,0.027897,0.0027897,6e-06,0.012651,0.005345182363586859,921.1,54.0,1494.0,739.664856539771,0.4,867.1,0.0,1440.0,739.664856539771,0.0,0.0
0.0,0.0,0.1,0.8,0.1,0.0,0.0,1.0,0.0,0.0,0.023357,0.0023357,9e-06,0.010497,0.004516309327807878,918.0,54.0,1494.0,743.612802471824,0.4,864.0,0.0,1440.0,743.612802471824,0.0,0.0
0.0,0.0,0.0,0.9,0.1,0.0,0.0,1.0,0.0,0.0,0.034204,0.0034204,7e-06,0.012472,0.005698335680510387,918.0,54.0,1494.0,743.612802471824,0.4,864.0,0.0,1440.0,743.612802471824,0.0,0.0
0.0,0.0,0.0,0.9,0.1,0.0,0.0,1.0,0.0,0.0,0.081148,0.0081148,9e-06,0.014683,0.005461710929532776,242.0,54.0,1494.0,461.0232580298357,0.8,188.0,0.0,1440.0,461.0232580298357,0.0,0.0
0.0,0.0,0.0,0.9,0.1,0.0,0.0,1.0,0.0,0.0,0.102153,0.0102153,0.003661,0.015532,0.0033870748441686377,57.8,54.0,92.0,12.01665510863984,0.9,3.8,0.0,38.0,12.016655108639842,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.099798,0.0099798,0.000126,0.016746,0.0045743031163227475,54.0,54.0,54.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.1,0.5,0.1,0.0,0.3,0.7,0.3,0.0,0.557005,0.0557005,7.2e-05,0.173665,0.07516055185087306,98.7,54.0,207.0,63.37025239723201,0.6,14.4,0.0,144.0,54.426884113328725,0.3,0.0
0.2,0.0,0.0,0.5,0.1,0.0,0.0,0.8,0.2,0.0,0.782516,0.0782516,6.4e-05,0.326776,0.13806161983040197,407.3,54.0,1506.0,588.1647633859826,0.5,311.2,0.0,1452.0,660.0112553152841,0.0,0.0
0.1,0.0,0.0,0.0,0.5,0.0,0.2,0.6,0.4,0.0,0.327004,0.0327004,0.000131,0.192433,0.0637575448648585,437.5,66.0,1340.0,519.9147900270667,0.1,352.7,0.0,1286.0,600.4123305418258,0.05,0.0
0.1,0.0,0.0,0.4,0.5,0.0,0.0,1.0,0.0,0.0,0.327251,0.0327251,5.6e-05,0.265662,0.08815057186113114,166.9,54.0,552.0,170.9174264569493,0.5,111.7,0.0,498.0,171.74467483253545,0.0,0.0
0.0,0.0,0.1,0.4,0.4,0.0,0.0,0.9,0.1,0.0,0.176000,0.0176,7.8e-05,0.124096,0.040744326206574796,115.6,54.0,412.0,110.8735014930679,0.5,50.3,0.0,358.0,116.02849266930562,0.0,0.0
0.0,0.0,0.1,0.5,0.4,0.0,0.0,1.0,0.0,0.0,0.237086,0.0237086,3.6e-05,0.174813,0.05778233805291294,132.2,54.0,541.0,154.4918552329971,0.6,78.2,0.0,487.0,154.4918552329971,0.0,0.0
0.2,0.0,0.0,0.3,0.1,0.0,0.2,0.6,0.4,0.0,0.795648,0.0795648,5.1e-05,0.438535,0.16303249893502827,95.1,54.0,167.0,47.850345406857365,0.5,3.8,0.0,38.0,15.513435037626795,0.2,0.0
0.0,0.0,0.0,0.7,0.1,0.0,0.0,0.8,0.2,0.0,0.247929,0.0247929,6.6e-05,0.21327,0.07035012146222634,550.5,54.0,1506.0,676.2424368030546,0.4,485.6,0.0,1452.0,719.8531596294979,0.0,0.0
0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.487160,0.048716,3.4e-05,0.248861,0.1062212652243472,302.1,54.0,1506.0,447.08026870648933,0.4,248.1,0.0,1452.0,447.08026870648933,0.0,0.0
0.0,0.0,0.0,0.4,0.6,0.0,0.0,1.0,0.0,0.0,0.017254,0.0017254,3.9e-05,0.011996,0.0038551910602603228,129.4,54.0,543.0,148.3563278057259,0.4,75.4,0.0,489.0,148.3563278057259,0.0,0.0
0.1,0.0,0.0,0.4,0.3,0.0,0.2,0.8,0.2,0.0,0.193739,0.0193739,2.9e-05,0.115912,0.03972063295414334,161.3,54.0,790.0,227.80500921231348,0.5,94.8,0.0,736.0,256.6481749677673,0.1,0.0
0.1,0.0,0.1,0.3,0.5,0.0,0.0,1.0,0.0,0.0,0.132103,0.0132103,3e-06,0.06385,0.02389230759807665,405.6,54.0,1494.0,592.848341108884,0.5,350.4,0.0,1440.0,593.6237491505503,0.0,0.0
0.0,0.0,0.1,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.119385,0.0119385,4.6e-05,0.048866,0.018349098077289794,344.4,54.0,1506.0,612.2169550085982,0.8,290.4,0.0,1452.0,612.2169550085982,0.0,0.0
0.0,0.0,0.0,0.6,0.4,0.0,0.0,1.0,0.0,0.0,0.010082,0.0010082,4.1e-05,0.00478,0.001656784670512268,454.0,54.0,1506.0,580.2170092110173,0.4,400.0,0.0,1452.0,580.2170092110173,0.0,0.0
0.0,0.0,0.1,0.5,0.3,0.1,0.0,1.0,0.0,0.0,0.140162,0.0140162,6e-05,0.089234,0.02952512111368517,76.6,54.0,198.0,46.17647308604963,0.8,22.6,0.0,144.0,46.17647308604964,0.0,0.0
0.0,0.0,0.0,0.4,0.6,0.0,0.0,1.0,0.0,0.0,0.007743,0.0007743,3.7e-05,0.003898,0.0012927182601015583,129.7,54.0,546.0,149.28574390521464,0.4,75.7,0.0,492.0,149.28574390521464,0.0,0.0
0.2,0.0,0.0,0.5,0.3,0.0,0.0,1.0,0.0,0.0,0.199131,0.0199131,6.2e-05,0.184611,0.060990832733288695,127.3,54.0,548.0,157.53944832256389,0.7,70.9,0.0,494.0,158.6543762746906,0.0,0.0
0.0,0.0,0.0,0.9,0.1,0.0,0.0,1.0,0.0,0.0,0.008832,0.0008832,6.3e-05,0.002301,0.0009115311294739198,674.9,54.0,1506.0,725.6299102618818,0.5,620.9,0.0,1452.0,725.6299102618818,0.0,0.0
0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.185820,0.018582,5e-06,0.180396,0.05991321376791601,156.8,54.0,717.0,203.793359394592,0.5,102.8,0.0,663.0,203.793359394592,0.0,0.0
0.0,0.0,0.1,0.3,0.4,0.0,0.0,0.8,0.2,0.0,0.585544,0.0585544,2e-06,0.219891,0.08840195181260298,122.0,54.0,319.0,94.69131134610211,0.4,32.4,0.0,210.0,71.02313506376436,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,1.0,0.0,2.167184,0.2167184,0.000241,0.939551,0.31355189501491526,166.5,85.0,665.0,178.3792775707612,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.9,0.0,2.660183,0.2660183,0.0002,1.498889,0.5262379218341844,154.6,66.0,361.0,84.55005092317278,0.1,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.0,0.0,0.6,0.2,0.0,0.0,0.9,0.1,0.0,0.417981,0.0417981,4e-06,0.270806,0.09481166397785665,639.0,54.0,1506.0,664.8438413141339,0.4,572.5,0.0,1452.0,684.2657459723606,0.0,0.0
0.0,0.0,0.0,0.2,0.6,0.0,0.0,0.8,0.2,0.0,0.811163,0.0811163,0.000282,0.402508,0.14397698829133926,218.7,54.0,935.0,268.3244511987514,0.3,129.1,0.0,881.0,300.5713309682079,0.0,0.0
0.2,0.0,0.0,0.4,0.1,0.1,0.2,0.8,0.2,0.0,0.526956,0.0526956,9e-05,0.210585,0.07161992420932879,260.8,54.0,1506.0,458.2129053907874,0.6,189.0,0.0,1452.0,514.5921408538721,0.2,0.0
0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.213245,0.0213245,3.5e-05,0.204256,0.06772267581919007,455.1,54.0,1506.0,622.0917134956871,0.4,401.1,0.0,1452.0,622.0917134956871,0.0,0.0
0.1,0.0,0.1,0.3,0.4,0.1,0.0,1.0,0.0,0.0,0.288640,0.028864,3e-06,0.249195,0.08180118828208495,374.2,54.0,1506.0,536.0814200183485,0.6,319.0,0.0,1452.0,536.8608344399464,0.0,0.0
0.1,0.0,0.1,0.4,0.4,0.0,0.0,1.0,0.0,0.0,0.228251,0.0228251,7.6e-05,0.207292,0.06841672473302449,117.8,54.0,492.0,138.2885871405639,0.7,62.6,0.0,438.0,138.83899548277734,0.0,0.0
0.0,0.0,0.1,0.3,0.4,0.1,0.1,0.9,0.1,0.0,0.217338,0.0217338,3e-06,0.19111,0.06277729060536143,314.9,54.0,1506.0,468.6176954026005,0.5,256.0,0.0,1452.0,490.7306061147784,0.02,0.0
0.0,0.0,0.1,0.3,0.3,0.1,0.0,0.8,0.2,0.0,3.118038,0.3118038,0.000213,0.945882,0.40527089771133334,104.1,54.0,361.0,95.07359722282989,0.7,10.0,0.0,38.0,17.386365758424454,0.0,0.0
0.0,0.0,0.3,0.2,0.0,0.0,0.0,0.5,0.5,0.0,2.134587,0.2134587,3e-06,0.70296,0.28401289730485835,138.2,54.0,361.0,113.04060234171516,0.5,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.100425,0.4100425,0.000182,1.612956,0.569033336373577,306.4,110.0,895.0,264.1923541664293,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.718210,0.371821,0.000234,1.446111,0.4564289093213507,229.1,143.0,359.0,102.07235995442971,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.4,0.6,0.0,2.765460,0.276546,0.00022,0.997656,0.3486125883161708,157.0,54.0,331.0,100.53412908615219,0.3,6.9,0.0,38.0,20.12254125767088,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.774526,0.1774526,0.00017,0.919856,0.3028423169254551,239.5,145.0,361.0,104.91928114296034,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.0,0.0,0.1,0.0,0.0,0.1,0.3,0.7,0.0,5.237826,0.5237826,0.000115,3.192968,1.0246151124766314,152.0,54.0,331.0,101.00605042383462,0.3,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.8,0.2,0.0,0.543651,0.0543651,7.5e-05,0.260493,0.09539226305628774,560.5,54.0,1494.0,565.4045257846614,0.2,469.7,0.0,1440.0,609.4291093192992,0.0,0.0
0.0,0.0,0.0,0.6,0.4,0.0,0.0,1.0,0.0,0.0,0.276129,0.0276129,3.6e-05,0.269061,0.08939572712803448,937.1,54.0,1494.0,674.2522524990184,0.3,883.1,0.0,1440.0,674.2522524990184,0.0,0.0
0.0,0.0,0.0,0.8,0.2,0.0,0.0,1.0,0.0,0.0,0.258225,0.0258225,4e-06,0.252048,0.08376362686900563,1043.6,54.0,1494.0,683.8718528431413,0.3,989.6,0.0,1440.0,683.8718528431413,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.009641,0.0009641,2e-06,0.003132,0.0012704263829299376,1062.0,54.0,1494.0,695.586083817093,0.3,1008.0,0.0,1440.0,695.586083817093,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.009824,0.0009824,2e-06,0.00428,0.0016994004906959919,918.0,54.0,1494.0,743.612802471824,0.4,864.0,0.0,1440.0,743.612802471824,0.0,0.0
0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.9,0.1,0.0,0.241438,0.0241438,2e-06,0.224568,0.07425257452962676,1071.1,54.0,1494.0,681.3839593063518,0.2,1008.0,0.0,1440.0,634.9803146555017,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.011520,0.001152,3.8e-05,0.002746,0.0012699259820950195,918.0,54.0,1494.0,743.612802471824,0.4,864.0,0.0,1440.0,743.612802471824,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.004893,0.0004893,2e-06,0.002415,0.0007969865118055637,1062.0,54.0,1494.0,695.586083817093,0.3,1008.0,0.0,1440.0,695.586083817093,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.009289,0.0009289,3e-06,0.005947,0.0019042618284025733,918.0,54.0,1494.0,743.612802471824,0.4,864.0,0.0,1440.0,743.612802471824,0.0,0.0
0.0,0.0,0.0,0.8,0.2,0.0,0.0,1.0,0.0,0.0,0.008344,0.0008344,1.9e-05,0.002266,0.0008404567871765395,991.5,54.0,1494.0,682.5412075472074,0.3,937.5,0.0,1440.0,682.5412075472074,0.0,0.0
0.0,0.0,0.0,0.7,0.2,0.0,0.0,0.9,0.1,0.0,1.087523,0.1087523,3e-06,0.998874,0.3304439148503284,839.8,54.0,1494.0,689.4005125227764,0.3,759.3,0.0,1440.0,704.9900708520653,0.0,0.0
0.0,0.0,0.0,0.2,0.3,0.0,0.0,0.5,0.5,0.0,2.262151,0.2262151,0.000422,1.252792,0.3886918792210111,278.3,54.0,576.0,210.80061669739015,0.2,151.2,0.0,522.0,276.5986261715701,0.0,0.0
0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.4,0.6,0.0,7.350859,0.7350859,0.000163,2.024681,0.7728748961690767,152.3,55.0,361.0,106.8467750254229,0.4,0.2,0.0,1.0,0.5773502691896257,0.0,0.0
0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.4,0.6,0.0,2.649038,0.2649038,0.00016,1.77211,0.5621901527666398,165.2,54.0,379.0,116.08406915296824,0.3,6.9,0.0,38.0,20.12254125767088,0.0,0.0
0.0,0.0,0.2,0.0,0.3,0.1,0.1,0.6,0.4,0.0,3.315803,0.3315803,4e-06,1.754814,0.6553699171441483,123.7,54.0,310.0,98.90629684481952,0.6,8.3,0.0,31.0,15.31556942025554,0.03333333333333333,0.0
0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.9,0.0,5.874392,0.5874392,0.000243,2.959106,1.0537558311392372,170.3,54.0,331.0,86.80892171251115,0.1,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.930124,0.5930124,0.000255,3.881424,1.264333663595374,251.9,139.0,393.0,110.97392086031344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.2,0.2,0.0,0.1,0.4,0.6,0.0,3.075167,0.3075167,0.000274,1.492336,0.5176883399565267,136.5,54.0,331.0,81.69081275693668,0.3,6.9,0.0,38.0,20.12254125767088,0.05,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.611996,0.4611996,0.00016,1.751777,0.6331345397190474,256.0,145.0,395.0,111.79544812836622,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,0.0,5.653503,0.5653503,0.000197,3.598202,1.1346625503144097,185.3,66.0,341.0,88.32773567169538,0.1,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.0,0.0,0.2,0.2,0.0,0.0,0.6,0.4,0.0,0.889144,0.0889144,0.000106,0.300362,0.1111510304279472,173.2,54.0,571.0,167.99391523372373,0.4,56.4,0.0,517.0,208.07787003907936,0.0,0.0
0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.8,0.2,0.0,0.368753,0.0368753,4e-06,0.288171,0.09562145522986866,591.0,54.0,1494.0,559.6991255229109,0.2,464.8,0.0,1440.0,610.479904899182,0.0,0.0
0.0,0.0,0.0,0.6,0.3,0.0,0.0,0.9,0.1,0.0,0.681229,0.0681229,3e-06,0.345262,0.11797483908597253,724.5,54.0,1494.0,666.7751994988016,0.3,661.4,0.0,1440.0,673.4397605659404,0.0,0.0
0.0,0.0,0.0,0.9,0.1,0.0,0.0,1.0,0.0,0.0,0.005569,0.0005569,2.2e-05,0.002911,0.0009857041617262476,761.6,66.0,1494.0,735.2760932692789,0.5,701.6,0.0,1440.0,741.5831713300943,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.261710,0.026171,1.8e-05,0.182818,0.06260526795814479,636.1,55.0,1494.0,738.3703451972233,0.6,576.1,0.0,1440.0,743.5267984410515,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.004589,0.0004589,2.3e-05,0.003051,0.0009899182345583452,780.0,66.0,1494.0,752.6220831200743,0.5,720.0,0.0,1440.0,758.946638440411,0.0,0.0
0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.8,0.2,0.0,0.276578,0.0276578,4e-05,0.18786,0.06128335187154103,814.1,54.0,1494.0,722.1545617879258,0.3,720.0,0.0,1440.0,745.2708040897426,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.248881,0.0248881,4e-05,0.118413,0.04075096575883543,781.2,54.0,1494.0,751.3798861650033,0.5,720.0,0.0,1440.0,758.946638440411,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.083064,0.0083064,3.7e-05,0.050641,0.018549616424605658,784.0,74.0,1494.0,748.4057129065164,0.5,720.0,0.0,1440.0,758.946638440411,0.0,0.0
0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.8,0.2,0.0,0.214756,0.0214756,8.9e-05,0.147892,0.04752481294749559,815.3,54.0,1494.0,720.7597920096388,0.3,720.0,0.0,1440.0,745.2708040897426,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.285323,0.0285323,8.8e-05,0.093961,0.03032361956095904,918.0,54.0,1494.0,743.612802471824,0.4,864.0,0.0,1440.0,743.612802471824,0.0,0.0
0.1,0.0,0.0,0.5,0.1,0.0,0.3,0.7,0.3,0.0,0.383943,0.0383943,7.2e-05,0.125961,0.04849644490836416,460.2,54.0,1494.0,628.3786544221035,0.4,390.3,0.0,1440.0,709.1694337140354,0.1,0.0
0.1,0.0,0.0,0.4,0.1,0.0,0.0,0.6,0.4,0.0,0.291334,0.0291334,0.000129,0.114036,0.04442626166219456,445.8,54.0,1494.0,573.3999573692965,0.3,339.7,0.0,1440.0,705.8641276241956,0.0,0.0
0.0,0.0,0.0,0.3,0.6,0.0,0.0,0.9,0.1,0.0,0.534782,0.0534782,3.8e-05,0.263654,0.10748633068299636,647.7,54.0,1494.0,584.5862829576334,0.2,582.4,0.0,1440.0,593.6037071237942,0.0,0.0
0.0,0.0,0.0,0.7,0.3,0.0,0.0,1.0,0.0,0.0,0.010545,0.0010545,4e-06,0.003609,0.0013937138336114771,1034.4,54.0,1494.0,677.730723321094,0.3,980.4,0.0,1440.0,677.730723321094,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.252076,0.0252076,3.6e-05,0.244931,0.08134983255531493,918.0,54.0,1494.0,743.612802471824,0.4,864.0,0.0,1440.0,743.612802471824,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.013650,0.001365,2.5e-05,0.006933,0.0022161689353476645,1062.0,54.0,1494.0,695.586083817093,0.3,1008.0,0.0,1440.0,695.586083817093,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.003679,0.0003679,2e-06,0.001821,0.0006055106889596949,1062.0,54.0,1494.0,695.586083817093,0.3,1008.0,0.0,1440.0,695.586083817093,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.007589,0.0007589,3.8e-05,0.003445,0.0011407183896319215,1062.0,54.0,1494.0,695.586083817093,0.3,1008.0,0.0,1440.0,695.586083817093,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.012831,0.0012831,6e-05,0.006791,0.0021700667616458254,1062.0,54.0,1494.0,695.586083817093,0.3,1008.0,0.0,1440.0,695.586083817093,0.0,0.0
